date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:05:24	90/90	U-----	200	untouched ('')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
01:05:25	2545/2545	U-----	200	untouched ('')	image/gif	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
01:05:25	675/675	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2030%20Nov%202020%2021:05:26%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/img/exp.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/img/exp.html	(from http://avo.smartinnovates.com/demo5/wp-content/themes/avo/style.css?ver=1.0.0)
01:05:25	28054/28054	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:04%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.eot	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/flaticon.css)
01:05:25	28054/28054	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:04%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.eot?	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticond41d.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/flaticon.css)
01:05:25	15704/15704	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:07%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.woff2	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon-2.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/flaticon.css)
01:05:26	18628/18628	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:06%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.woff	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon-3.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/flaticon.css)
01:05:26	27876/27876	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:05%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.ttf	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon-4.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/flaticon.css)
01:05:26	192756/192756	U-----	200	untouched ('OK')	image/svg+xml	date:Fri,%2006%20Nov%202020%2012:18:05%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.svg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/Flaticon.svg	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/flaticon/flaticon.css)
01:05:26	58680/58680	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:08%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-strokebb1d.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/pe-icon-7-stroke.css)
01:05:26	58680/58680	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:08%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-stroke.eot?	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-stroked41d.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/pe-icon-7-stroke.css)
01:05:27	58556/58556	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:10%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-strokebb1d-2.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/pe-icon-7-stroke.css)
01:05:27	58480/58480	U-----	200	untouched ('OK')	text/html	date:Fri,%2006%20Nov%202020%2012:18:09%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-strokebb1d-3.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/pe-icon-7-stroke.css)
01:05:27	164020/164020	U-----	200	untouched ('OK')	image/svg+xml	date:Fri,%2006%20Nov%202020%2012:18:10%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/Pe-icon-7-strokebb1d.svg	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/fonts/peicon/pe-icon-7-stroke.css)
01:05:28	441405/441405	U-----	200	untouched ('')	image/jpeg	date:Mon,%2021%20Sep%202020%2021:22:26%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/09/3.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/09/3.jpg	(from http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/css/post-522.css?ver=1604859675)
01:05:28	167182/167182	U-----	200	untouched ('')	image/png	date:Mon,%2021%20Sep%202020%2016:19:57%20GMT	http://avo.smartinnovates.com/demo4/wp-content/uploads/sites/11/2020/09/pattern.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo4/wp-content/uploads/sites/11/2020/09/pattern.png	(from http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/css/post-522.css?ver=1604859675)
01:05:28	195538/195538	U-----	200	untouched ('')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:51:13%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/09/freelancer.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/09/freelancer.jpg	(from http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/css/post-522.css?ver=1604859675)
01:05:31	19185/19185	U--M-Z	200	updated ('OK')	application/javascript	date:Mon,%2030%20Nov%202020%2021:05:30%20GMT	https://player.vimeo.com/api/player.js	C:/Users/User/Desktop/portfolio/player.vimeo.com/api/player.js	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.21)
01:05:32	397/397	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Nov%202020%2021:05:32%20GMT	http://avo.smartinnovates.com/demo5/home5-light/origin=https://	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/origin=https_/index.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.21)
01:05:32	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2030%20Nov%202020%2021:05:33%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/js/scriptsbb49.html	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:35	76516/76516	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:32%20GMT	http://avo.smartinnovates.com/demo5/home5-light/assets/transparent.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/assets/transparent.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.21)
01:05:35	76516/76516	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:32%20GMT	http://avo.smartinnovates.com/demo5/home5-light/images/transparent.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/images/transparent.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.21)
01:05:36	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:35%20GMT	http://avo.smartinnovates.com/demo5/home5-light/Popover%20requires%20tooltip.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/Popover%20requires%20tooltip.html	(from http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/bootstrap.min.js?ver=5.5.3)
01:05:36	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:34%20GMT	http://avo.smartinnovates.com/demo5/home5-light/Trident/	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/Trident/index.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.0.7)
01:05:37	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:37%20GMT	http://avo.smartinnovates.com/demo5/home5-light/GET	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/GET.html	(from http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/svgembedder.min.js?ver=5.5.3)
01:05:37	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:37%20GMT	http://avo.smartinnovates.com/demo5/home5-light/Edge/	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/Edge/index.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
01:05:39	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:39%20GMT	http://avo.smartinnovates.com/demo5/home5-light/Firefox/	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/Firefox/index.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
01:05:39	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:39%20GMT	http://avo.smartinnovates.com/demo5/home5-light/Gecko/	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/Gecko/index.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
01:05:40	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:40%20GMT	http://avo.smartinnovates.com/demo5/home5-light/Version/	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/Version/index.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
01:05:40	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:40%20GMT	http://avo.smartinnovates.com/demo5/home5-light/version/	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/version/index-2.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
01:05:43	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:42%20GMT	http://avo.smartinnovates.com/demo5/home5-light/forms/forms.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/forms/forms.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.8.1)
01:05:43	76516/76516	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:42%20GMT	http://avo.smartinnovates.com/demo5/home5-light/img/logo-light.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/img/logo-light.html	(from http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/scripts.js?ver=5.5.3)
01:05:43	76516/76516	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:42%20GMT	http://avo.smartinnovates.com/demo5/home5-light/img/logo-dark.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/img/logo-dark.html	(from http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/scripts.js?ver=5.5.3)
01:05:43	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:43%20GMT	http://avo.smartinnovates.com/demo5/home5-light/forms/conditional-elements.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/forms/conditional-elements.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.8.1)
01:05:45	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:46%20GMT	http://avo.smartinnovates.com/demo5/home5-light/populate.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/populate.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.8.1)
01:05:45	76516/76516	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Nov%202020%2021:05:46%20GMT	http://avo.smartinnovates.com/demo5/home5-light/form.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/home5-light/form.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.8.1)
01:05:46	675/675	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2030%20Nov%202020%2021:05:46%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/img/exp.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/img/exp.html	(from http://avo.smartinnovates.com/demo5/wp-content/themes/avo/style.css?ver=1.0.0)
01:05:46	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2030%20Nov%202020%2021:05:46%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/css/stylesbb49.html	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:47	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2030%20Nov%202020%2021:05:47%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/js/scriptsbb49.html	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:47	675/675	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2030%20Nov%202020%2021:05:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/img/exp.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/img/exp.html	(from http://avo.smartinnovates.com/demo5/wp-content/themes/avo/style.css?ver=1.0.0)
